nombre,genero,director,pais,duracion_ms
The Addams Family,Drama,Bong Joon-ho,Alemania,6589634
The Wild Goose Lake,Ciencia ficción,Bong Joon-ho,Alemania,9295747
The School of Life,Ciencia ficción,Martin Scorsese,Alemania,6406900
The Gentlemen,Drama,Ridley Scott,Alemania,10571146
The Gift,Ciencia ficción,Steven Spielberg,Alemania,7127383
The Tragedy of King Richard III,Romance,Steven Spielberg,Alemania,6434781
Cidade de Deus,Acción,Andrey Zvyagintsev,Brasil,6393973
Tropa de Elite,Ciencia ficción,Andrey Zvyagintsev,Brasil,9484376
Central do Brasil,Crimen,Quentin Tarantino,Brasil,6444666
O Auto da Compadecida,Acción,Martin Scorsese,Brasil,5463201
Aquarius,Acción,Guillermo del Toro,Brasil,10346904
O Palha�o,Crimen,Bong Joon-ho,Brasil,8982643
Avenida Brasil,Drama,Quentin Tarantino,Brasil,6476613
Cidade dos Homens,Ciencia ficción,Quentin Tarantino,Brasil,5635871
O Som ao Redor,Crimen,Guillermo del Toro,Brasil,10782032
O Beijo no Asfalto,Aventura,Quentin Tarantino,Brasil,5480381
Carandiru,Aventura,Martin Scorsese,Brasil,9231410
Se eu Fosse Voc�,Romance,Pedro Almodóvar,Brasil,5649251
Elis,Drama,Pedro Almodóvar,Brasil,7317617
Bacurau,Ciencia ficción,Bong Joon-ho,Brasil,5502228
O Lado de Fora,Comedia,Christopher Nolan,Brasil,9860330
O Homem do Futuro,Comedia,James Cameron,Brasil,8716709
O Cangaceiro,Comedia,James Cameron,Brasil,7786860
A Hora da Estrela,Romance,Guillermo del Toro,Brasil,7694091
O Vendedor de Sonhos,Aventura,Guillermo del Toro,Brasil,10160002
O Sert�o,Crimen,Martin Scorsese,Brasil,7306827
O C�u de Suely,Acción,Hayao Miyazaki,Brasil,9937537
O Sabor da Melancia,Acción,James Cameron,Brasil,6137758
Irmandade,Comedia,Martin Scorsese,Brasil,8094448
O Homem Que Copiava,Acción,Andrey Zvyagintsev,Brasil,6427850
O Filme da Minha Vida,Ciencia ficción,Pedro Almodóvar,Brasil,6402768
Tudo Bem,Aventura,Quentin Tarantino,Brasil,9489586
A Visita,Acción,Steven Spielberg,Brasil,5402744
O Sil�ncio do C�u,Crimen,Andrey Zvyagintsev,Brasil,5650118
Maria Beth�nia,Comedia,Steven Spielberg,Brasil,7675286
Meu Nome N�o � Johnny,Crimen,Andrey Zvyagintsev,Brasil,8199014
O Grande Mentecapto,Aventura,Quentin Tarantino,Brasil,7600161
A Vida � Bela,Aventura,Guillermo del Toro,Brasil,5751761
A Falta que Me Faz,Crimen,Guillermo del Toro,Brasil,9852564
O Vingador,Ciencia ficción,Christopher Nolan,Brasil,10089602
Cine Holli�dy,Romance,Martin Scorsese,Brasil,5851256
S�o Paulo S/A,Romance,James Cameron,Brasil,10795937
Quando Eu Era Vivo,Romance,Bong Joon-ho,Brasil,5970994
Lula O Filho do Brasil,Romance,Christopher Nolan,Brasil,7713692
A Mulher Invis�vel,Aventura,Guillermo del Toro,Brasil,8485689
Div�,Acción,Martin Scorsese,Brasil,10580370
Sequestro Rel�mpago,Comedia,Martin Scorsese,Brasil,8045804
A Casa de Alice,Comedia,Guillermo del Toro,Brasil,9975032
Os 10 Mandamentos,Ciencia ficción,Andrey Zvyagintsev,Brasil,5752663
Apenas o Fim,Ciencia ficción,Ridley Scott,Brasil,8795287
O Contador de Hist�rias,Romance,Ridley Scott,Brasil,7817994
O Ce� de Suely,Romance,Andrey Zvyagintsev,Brasil,8168065
Quase Dois Irm�os,Romance,Bong Joon-ho,Brasil,8345602
Romance,Crimen,Steven Spielberg,Brasil,7128353
Os Penetras,Crimen,Hayao Miyazaki,Brasil,9137985
Chacrinha,Drama,Christopher Nolan,Brasil,9267435
Se Eu Fosse Voc� 2,Aventura,Ridley Scott,Brasil,10067249
A Noite,Ciencia ficción,Steven Spielberg,Brasil,10494885
O Bem-Amado,Thriller,Steven Spielberg,Brasil,9140166
O Fim do Mundo,Ciencia ficción,James Cameron,Brasil,6497660
Meu Passado Me Condena,Crimen,Martin Scorsese,Brasil,9190244
Ladr�es de Elite,Acción,James Cameron,Brasil,6448016
Deriva,Crimen,Francis Ford Coppola,Brasil,7172179
A Vida de Jesus,Ciencia ficción,James Cameron,Brasil,5943551
A Turma do Bairro,Thriller,Quentin Tarantino,Brasil,9788404
Por Incr�vel que Pare�a,Romance,Pedro Almodóvar,Brasil,7253607
Bicho de Sete Cabe�as,Comedia,Guillermo del Toro,Brasil,9251118
Chega de Saudade,Crimen,Ridley Scott,Brasil,6407158
Jogo de Cena,Thriller,Pedro Almodóvar,Brasil,5893157
Amaz�nia,Acción,Martin Scorsese,Brasil,9728032
Ensaio Sobre a Cegueira,Crimen,James Cameron,Brasil,10159129
A Morte de J.P. Cuenca,Ciencia ficción,Quentin Tarantino,Brasil,8260376
O Filho Eterno,Acción,Hayao Miyazaki,Brasil,5425560
Garoto,Thriller,Bong Joon-ho,Brasil,6096614
O Grande Trampolim,Romance,Bong Joon-ho,Brasil,6819715
Vingan�a,Thriller,Andrey Zvyagintsev,Brasil,9011332
Tropa de Elite 2,Aventura,Hayao Miyazaki,Brasil,7752022
O Pal�cio da Perdi��o,Crimen,Pedro Almodóvar,Brasil,10104764
Os Bons Companheiros,Comedia,Bong Joon-ho,Brasil,7493286
Meu P� de Laranja Lima,Aventura,Quentin Tarantino,Brasil,6006817
Eu Tu Eles,Ciencia ficción,James Cameron,Brasil,8405219
Os Caras de Pau,Drama,Steven Spielberg,Brasil,8454839
Carne de Segunda,Ciencia ficción,James Cameron,Brasil,8148096
Revolta,Aventura,Steven Spielberg,Brasil,10172950
O Encantador de Cavalos,Thriller,Pedro Almodóvar,Brasil,10067873
O Homem que Copiava,Drama,Christopher Nolan,Brasil,7614103
Caf� com Leite,Romance,Andrey Zvyagintsev,Brasil,10350613
O Filho da M�e,Romance,Andrey Zvyagintsev,Brasil,10210652
O Fim do Mundo,Thriller,Martin Scorsese,Brasil,7988955
O Rego da Cega,Drama,Martin Scorsese,Brasil,8342798
Simplesmente Ana,Aventura,Martin Scorsese,Brasil,8958974
Praia do Futuro,Acción,Guillermo del Toro,Brasil,5497339
A Costureira e o Cabelereiro,Thriller,Christopher Nolan,Brasil,9950443
Meu Nome � Evaristo,Acción,Christopher Nolan,Brasil,5648778
Tita e Cac�,Drama,Quentin Tarantino,Brasil,8139865
Casamento Grego,Drama,Guillermo del Toro,Brasil,6254697
O Planeta dos Macacos,Drama,Hayao Miyazaki,Brasil,7467039
Segredos de Fam�lia,Drama,James Cameron,Brasil,7332104
O Ver�o da Minha Vida,Drama,James Cameron,Brasil,7451958
Essa Mulher,Crimen,Andrey Zvyagintsev,Brasil,8965282
A P�rola do Pac�fico,Thriller,Pedro Almodóvar,Brasil,7069024
Assalto ao Banco Central,Drama,Andrey Zvyagintsev,Brasil,5531650
O Mercado de Trabalho,Thriller,Hayao Miyazaki,Brasil,5809884
A Real,Romance,Guillermo del Toro,Brasil,7296246
A Fant�stica F�brica de Chocolate,Acción,Andrey Zvyagintsev,Brasil,10466373
Sexo Amor e traig,Romance,Guillermo del Toro,Brasil,7824820
O Carro,Aventura,Hayao Miyazaki,Brasil,9152004
Evidente,Drama,Christopher Nolan,Brasil,9711757
Quando Eu Era Vivo,Romance,Andrey Zvyagintsev,Brasil,8845931
A Queda do Imp�rio Romano,Ciencia ficción,Guillermo del Toro,Brasil,5705258
Ultima Parada 174,Crimen,Bong Joon-ho,Brasil,9093517
Barata Ribeiro,Ciencia ficción,Ridley Scott,Brasil,9289368
N�o Me Toque,Comedia,Martin Scorsese,Brasil,8778729
Sonhos,Thriller,Guillermo del Toro,Brasil,7066482
Pre�os,Crimen,Bong Joon-ho,Brasil,7825658
Rumo ao Infinito,Ciencia ficción,Pedro Almodóvar,Brasil,8378171
Cinza Claro,Comedia,Steven Spielberg,Brasil,7218465
Ao Cair da Noite,Ciencia ficción,Christopher Nolan,Brasil,5625812
A Grande Fam�lia,Drama,Steven Spielberg,Brasil,9540762
Paraiso Tropical,Acción,Pedro Almodóvar,Brasil,10732939
A Escada,Crimen,Andrey Zvyagintsev,Brasil,5827748
A Terra dos Filhos,Aventura,Christopher Nolan,Brasil,7033320
E eu Vou Comer Voc�,Ciencia ficción,Christopher Nolan,Brasil,10028366
O P�ntano,Crimen,Guillermo del Toro,Brasil,6050431
Mem�rias de um Homem de F�,Comedia,Andrey Zvyagintsev,Brasil,10587519
Ilha das Pedras,Acción,Ridley Scott,Brasil,5730245
O Novo Mundo,Comedia,Ridley Scott,Brasil,8539520
Dez Minutos,Comedia,Martin Scorsese,Brasil,9772900
A Troca,Aventura,Bong Joon-ho,Brasil,7918368
Perdao Esta Tudo Bem,Aventura,Bong Joon-ho,Brasil,6847741
Solos Perdidos,Ciencia ficción,Guillermo del Toro,Brasil,5737641
Dois Corpos,Acción,Andrey Zvyagintsev,Brasil,5862532
Caro Internauta,Ciencia ficción,Guillermo del Toro,Brasil,8001375
O Rego da Cega,Thriller,Ridley Scott,Brasil,6052041
Mentes Que Brilham,Drama,James Cameron,Brasil,6564993
Maluca,Acción,Hayao Miyazaki,Brasil,8004256
Se Eu Fosse Voc�,Drama,Ridley Scott,Brasil,8300949
Bicho de 7 Cabe�as,Crimen,Francis Ford Coppola,Brasil,7721834
A Inoc�ncia dos Corpos,Ciencia ficción,Christopher Nolan,Brasil,8495984
O Garoto,Romance,Hayao Miyazaki,Brasil,10262332
Deserto Feliz,Aventura,James Cameron,Brasil,9828261
A Arte da Guerra,Comedia,Guillermo del Toro,Brasil,7604098
A Perfei��o,Aventura,James Cameron,Brasil,10772576
Jogo de Cenas,Drama,Quentin Tarantino,Brasil,6795615
A Fant�stica F�brica de Chocolate,Comedia,Steven Spielberg,Brasil,9843028
Minha Fama de Mau,Comedia,Ridley Scott,Brasil,5489456
Solid�o,Crimen,Guillermo del Toro,Brasil,8890939
Arrasados,Comedia,Hayao Miyazaki,Brasil,8377851
O Caminho das �ndias,Ciencia ficción,Bong Joon-ho,Brasil,10156738
Sangue,Acción,Francis Ford Coppola,Brasil,7685938
O Profeta,Drama,Pedro Almodóvar,Brasil,7319701
Lu�s XIV,Romance,Francis Ford Coppola,Brasil,7595443
Barata Ribeiro,Comedia,Ridley Scott,Brasil,7529317
N�o Me Toque,Aventura,Christopher Nolan,Brasil,10390914
Reflex�o,Comedia,Ridley Scott,Brasil,10097969
O Melhor dos Mundos,Comedia,Francis Ford Coppola,Brasil,5838097
Tita e Cac�,Romance,Andrey Zvyagintsev,Brasil,8870944
Encontro ao Meio,Ciencia ficción,Hayao Miyazaki,Brasil,7674652
Mulher com Toda a Gente,Ciencia ficción,Bong Joon-ho,Brasil,10024167
Para�so,Crimen,Christopher Nolan,Brasil,9477002
Three Idiots,Thriller,Christopher Nolan,India,7114299
Dilwale Dulhania Le Jayenge,Acción,Andrey Zvyagintsev,India,7154659
Lagaan,Thriller,Hayao Miyazaki,India,8636048
Dangal,Acción,Steven Spielberg,India,7400337
Kabhi Khushi Kabhie Gham,Romance,Pedro Almodóvar,India,8266234
Sholay,Acción,Pedro Almodóvar,India,5932076
Mughal-e-Azam,Acción,Pedro Almodóvar,India,7755211
Zindagi Na Milegi Dobara,Drama,Quentin Tarantino,India,8022153
Piku,Romance,Christopher Nolan,India,10486601
Jab Tak Hai Jaan,Drama,Steven Spielberg,India,5808476
Bajrangi Bhaijaan,Ciencia ficción,Quentin Tarantino,India,7996541
Queen,Romance,Quentin Tarantino,India,6922827
Chakde! India,Acción,James Cameron,India,6778205
PK,Romance,Pedro Almodóvar,India,10361723
Barfi!,Ciencia ficción,Bong Joon-ho,India,6355522
Dil Chahta Hai,Comedia,Andrey Zvyagintsev,India,8490950
Veer-Zaara,Drama,Andrey Zvyagintsev,India,7002473
Kabir Singh,Drama,Quentin Tarantino,India,8622911
Tanu Weds Manu,Acción,Bong Joon-ho,India,6742938
Taare Zameen Par,Acción,Pedro Almodóvar,India,7685654
Gully Boy,Drama,Guillermo del Toro,India,8271719
Bajirao Mastani,Drama,Andrey Zvyagintsev,India,8312899
Aamir,Drama,Guillermo del Toro,India,6389390
Lagaan: Once Upon a Time in India,Romance,Christopher Nolan,India,9068560
Maine Pyaar Kiya,Ciencia ficción,Christopher Nolan,India,5480356
Sultan,Romance,Guillermo del Toro,India,6995833
Baahubali: The Beginning,Crimen,Andrey Zvyagintsev,India,8777260
Baahubali: The Conclusion,Acción,Guillermo del Toro,India,9034144
Andhadhun,Acción,Guillermo del Toro,India,9163299
Swades,Ciencia ficción,Quentin Tarantino,India,10539404
Rang De Basanti,Comedia,Bong Joon-ho,India,8551737
Ae Dil Hai Mushkil,Ciencia ficción,Martin Scorsese,India,8801950
Dil Se,Thriller,Francis Ford Coppola,India,6245573
Dhoom 2,Thriller,Guillermo del Toro,India,7780117
Kuch Kuch Hota Hai,Comedia,Ridley Scott,India,7505107
Kahaani,Aventura,Guillermo del Toro,India,5850691
Tamasha,Comedia,James Cameron,India,10190233
Jab We Met,Drama,Ridley Scott,India,10045954
Raat Akeli Hai,Ciencia ficción,James Cameron,India,8980589
Barfi!,Aventura,Steven Spielberg,India,7698024
Bhootnath,Romance,Francis Ford Coppola,India,7167564
Dhamaal,Thriller,Steven Spielberg,India,7677337
Kahaani 2,Ciencia ficción,Andrey Zvyagintsev,India,6126263
Shree 420,Acción,Andrey Zvyagintsev,India,10079377
Barfi,Aventura,Quentin Tarantino,India,8976845
Dilwale,Thriller,Bong Joon-ho,India,7281080
Kabir Singh,Aventura,Hayao Miyazaki,India,8771548
Bajirao Mastani,Comedia,Andrey Zvyagintsev,India,10541357
Tumbbad,Ciencia ficción,Bong Joon-ho,India,9722889
Vicky Donor,Drama,Pedro Almodóvar,India,7665965
Jolly LLB,Romance,Ridley Scott,India,9088387
Badla,Aventura,Pedro Almodóvar,India,10395643
Rang De Basanti,Drama,Francis Ford Coppola,India,7783900
Tanu Weds Manu Returns,Ciencia ficción,James Cameron,India,6919580
Kahaani,Aventura,Hayao Miyazaki,India,6416276
Chhichhore,Thriller,Hayao Miyazaki,India,7024871
Chupke Chupke,Romance,Andrey Zvyagintsev,India,9794320
Monsoon Wedding,Crimen,Ridley Scott,India,8195819
Yeh Jawaani Hai Deewani,Ciencia ficción,Hayao Miyazaki,India,7606926
Chhoti Si Baat,Comedia,Steven Spielberg,India,5773181
Pardes,Drama,Francis Ford Coppola,India,9470478
Dilwale Dulhania Le Jayenge,Aventura,Bong Joon-ho,India,5721482
Ajab Prem Ki Ghazab Kahani,Thriller,Guillermo del Toro,India,10292263
Jab Tak Hai Jaan,Acción,Bong Joon-ho,India,7009781
Hum Aapke Hain Koun,Drama,James Cameron,India,8131682
Taare Zameen Par,Comedia,Quentin Tarantino,India,9125013
Chalte Chalte,Comedia,Hayao Miyazaki,India,6768124
Jannat,Thriller,Christopher Nolan,India,6110965
Rang De Basanti,Drama,Bong Joon-ho,India,8029713
Munna Bhai M.B.B.S.,Acción,Martin Scorsese,India,8135679
Dil Dhadakne Do,Ciencia ficción,Hayao Miyazaki,India,6365963
Goliyon Ki Raasleela Ram-Leela,Ciencia ficción,Martin Scorsese,India,6867537
Mughal-E-Azam,Thriller,Pedro Almodóvar,India,9089757
Madhumati,Thriller,Francis Ford Coppola,India,10155273
Pyaasa,Comedia,Pedro Almodóvar,India,7274905
Awara,Comedia,Christopher Nolan,India,9103305
Goliyon Ki Raasleela Ram-Leela,Acción,Francis Ford Coppola,India,8756255
Madhuri,Aventura,Christopher Nolan,India,7553527
Nayak,Romance,Hayao Miyazaki,India,10693762
Raat Aur Din,Romance,Bong Joon-ho,India,6225108
Anand,Thriller,Steven Spielberg,India,6311585
Laaga Chunari Mein Daag,Thriller,Pedro Almodóvar,India,10139912
Zindagi Na Milegi Dobara,Comedia,Hayao Miyazaki,India,9075402
Chhoti Si Baat,Romance,Bong Joon-ho,India,5678435
Maine Pyaar Kiya,Acción,Steven Spielberg,India,9724289
Jab We Met,Comedia,Pedro Almodóvar,India,8554401
Kahaani,Acción,Christopher Nolan,India,9825305
Chhichhore,Crimen,Martin Scorsese,India,10051609
Dil Se,Ciencia ficción,Christopher Nolan,India,9160604
Chupke Chupke,Crimen,Guillermo del Toro,India,9311359
Nayak,Crimen,Hayao Miyazaki,India,5817773
Jai Gangaajal,Crimen,Pedro Almodóvar,India,6632094
Jab Tak Hai Jaan,Romance,Christopher Nolan,India,6027565
Koi Mil Gaya,Ciencia ficción,Andrey Zvyagintsev,India,7031712
Pyaar Ka Punchnama,Aventura,Christopher Nolan,India,6497164
Bhoot,Crimen,Quentin Tarantino,India,8121117
Don,Crimen,Steven Spielberg,India,8282699
Devdas,Ciencia ficción,Bong Joon-ho,India,7146074
Tanu Weds Manu,Acción,Hayao Miyazaki,India,6776472
Rajneeti,Comedia,Andrey Zvyagintsev,India,5429905
Kahaani,Crimen,Andrey Zvyagintsev,India,5522167
Dhoom 3,Aventura,Quentin Tarantino,India,10451293
Paa,Ciencia ficción,James Cameron,India,9068184
Lagaan,Acción,Bong Joon-ho,India,5866498
Chupke Chupke,Comedia,James Cameron,India,9055618
Tumbbad,Crimen,Steven Spielberg,India,7871507
Awaara,Aventura,Andrey Zvyagintsev,India,8977352
Main Prem Ki Diwani Hoon,Thriller,Pedro Almodóvar,India,9095286
Om Shanti Om,Comedia,Francis Ford Coppola,India,9225468
Love Aaj Kal,Ciencia ficción,Steven Spielberg,India,5517373
Shaadi Ke Liye Jao,Romance,Hayao Miyazaki,India,5800835
Bhootnath Returns,Comedia,Francis Ford Coppola,India,5422485
Housefull,Crimen,Pedro Almodóvar,India,9074022
Jab Tak Hai Jaan,Comedia,Ridley Scott,India,8352500
Dabangg,Crimen,Ridley Scott,India,5839351
Pati Patni Aur Woh,Aventura,Pedro Almodóvar,India,8971063
Pardes,Romance,Pedro Almodóvar,India,6910224
Sholay,Crimen,Guillermo del Toro,India,10560161
